0	12
1	17
2	16
3	18
4	10
5	9
6	12
7	7
8	13
9	9
10	15
11	5
12	15
13	5
14	14
15	14
16	13
17	15
18	15
19	8
20	16
21	5
22	15
23	12
24	21
25	13
26	18
27	12
28	6
29	17
30	15
31	12
32	15
33	21
34	14
35	12
36	10
37	6
38	12
39	17
40	19
41	4
42	4
43	2
44	7
45	12
46	17
47	7
48	18
49	11
50	9
51	15
52	10
53	6
54	3
55	15
56	15
57	13
58	21
59	11
60	11
61	16
62	21
63	9
64	12
65	10
66	7
67	10
68	7
69	15
70	2
71	10
72	8
73	14
74	4
75	19
76	7
77	15
78	20
79	7
80	9
81	13
82	9
83	15
84	6
85	12
86	8
87	10
88	6
89	17
90	4
91	18
92	12
93	5
94	9
95	15
96	7
97	10
98	5
99	13
100	12
101	6
102	6
103	2
104	20
105	10
106	6
107	7
108	9
109	11
110	13
111	9
112	9
113	12
114	9
115	5
116	18
117	13
118	15
119	15
120	8
121	7
122	4
123	8
124	12
125	6
126	12
127	9
128	10
129	10
130	15
131	9
132	13
133	13
134	15
135	5
136	11
137	17
138	9
139	16
140	10
141	10
142	9
143	11
144	12
145	8
146	11
147	7
148	11
149	15
150	15
151	9
152	12
153	11
154	8
155	13
156	15
157	9
158	5
159	13
160	18
161	10
162	11
163	4
164	5
165	12
166	10
167	12
168	10
169	10
170	16
171	12
172	11
173	5
174	6
175	8
176	13
177	6
178	16
179	13
180	12
181	11
182	9
183	9
184	12
185	18
186	9
187	17
188	6
189	11
190	5
191	12
192	8
193	14
194	13
195	9
196	10
197	12
198	13
199	13
200	9
201	11
202	17
203	7
204	14
205	8
206	10
207	13
208	12
209	10
210	11
211	13
212	11
213	7
214	6
215	11
216	10
217	8
218	8
219	9
220	9
221	12
222	12
223	9
224	7
225	13
226	5
227	8
228	6
229	16
230	9
231	10
232	11
233	11
234	6
235	7
236	17
237	13
238	11
239	12
240	13
241	12
242	7
243	20
244	14
245	9
246	7
247	11
248	9
249	7
250	8
251	6
252	10
253	12
254	10
255	8
256	14
257	9
258	11
259	11
260	4
261	11
262	10
263	15
264	13
265	7
266	6
267	9
268	5
269	8
270	11
271	8
272	7
273	13
274	5
275	12
276	19
277	14
278	14
279	12
280	4
281	7
282	13
283	9
284	3
285	13
286	13
287	14
288	6
289	9
290	6
291	8
292	7
293	10
294	14
295	9
296	12
297	12
298	11
299	5
300	10
301	7
302	5
303	9
304	12
305	9
306	14
307	11
308	6
309	19
310	9
311	10
312	7
313	10
314	11
315	10
316	11
317	14
318	11
319	13
320	14
321	10
322	11
323	5
324	12
325	4
326	7
327	5
328	12
329	8
330	7
331	3
332	6
333	8
334	5
335	9
336	16
337	6
338	12
339	8
340	3
341	8
342	4
343	10
344	14
345	3
346	5
347	9
348	12
349	8
350	11
351	12
352	5
353	8
354	14
355	12
356	13
357	10
358	5
359	11
360	9
361	6
362	15
363	10
364	7
365	12
366	7
367	20
368	9
369	6
370	5
371	6
372	16
373	13
374	11
375	7
376	12
377	10
378	12
379	11
380	8
381	14
382	11
383	15
384	11
385	13
386	5
387	10
388	13
389	10
390	7
391	6
392	14
393	13
394	7
395	13
396	7
397	13
398	15
399	10
400	13
401	9
402	7
403	8
404	15
405	12
406	12
407	13
408	6
409	12
410	8
411	9
412	8
413	14
414	15
415	10
416	5
417	13
418	10
419	6
420	7
421	12
422	5
423	6
424	11
425	12
426	12
427	9
428	10
429	15
430	8
431	14
432	6
433	14
434	11
435	9
436	16
437	3
438	9
439	9
440	12
441	12
442	8
443	20
444	13
445	10
446	8
447	16
448	8
449	9
450	12
451	13
452	18
453	12
454	8
455	15
456	4
457	7
458	12
459	4
460	7
461	11
462	11
463	11
464	6
465	10
466	6
467	13
468	7
469	16
470	13
471	12
472	8
473	14
474	4
475	18
476	11
477	7
478	10
479	15
480	17
481	10
482	10
483	11
484	11
485	9
486	11
487	8
488	10
489	7
490	6
491	9
492	9
493	10
494	12
495	15
496	12
497	6
498	11
499	10
500	9
501	13
502	9
503	6
504	12
505	10
506	11
507	11
508	12
509	11
510	11
511	8
512	10
513	11
514	12
515	9
516	12
517	5
518	8
519	9
520	5
521	9
522	8
523	11
524	10
525	10
526	7
527	7
528	7
529	4
530	13
531	20
532	11
533	11
534	11
535	5
536	9
537	8
538	11
539	15
540	14
541	12
542	6
543	9
544	10
545	8
546	16
547	9
548	8
549	12
550	9
551	8
552	7
553	7
554	12
555	10
556	12
557	6
558	10
559	9
560	7
561	7
562	10
563	6
564	8
565	14
566	10
567	9
568	7
569	14
570	14
571	11
572	14
573	12
574	11
575	11
576	8
577	4
578	8
579	5
580	9
581	9
582	8
583	9
584	4
585	9
586	4
587	5
588	8
589	5
590	13
591	9
592	9
593	3
594	6
595	12
596	24
597	10
598	6
599	9
600	11
601	6
602	14
603	9
604	11
605	14
606	13
607	14
608	11
609	10
610	9
611	9
612	4
613	12
614	13
615	9
616	13
617	11
618	8
619	6
620	7
621	7
622	9
623	7
624	6
625	8
626	8
627	6
628	13
629	4
630	13
631	6
632	10
633	8
634	14
635	13
636	10
637	7
638	7
639	3
640	6
641	11
642	5
643	12
644	7
645	13
646	17
647	14
648	10
649	8
650	11
651	5
652	15
653	11
654	14
655	8
656	14
657	7
658	6
659	15
660	8
661	13
662	16
663	10
664	13
665	13
666	16
667	10
668	13
669	11
670	10
671	11
672	6
673	9
674	8
675	20
676	5
677	9
678	10
679	9
680	14
681	12
682	11
683	12
684	9
685	7
686	12
687	11
688	7
689	16
690	8
691	17
692	9
693	9
694	10
695	10
696	18
697	12
698	5
699	8
700	4
701	8
702	5
703	8
704	15
705	12
706	12
707	4
708	6
709	11
710	9
711	12
712	12
713	6
714	9
715	4
716	5
717	12
718	8
719	13
720	6
721	8
722	10
723	9
724	8
725	17
726	6
727	9
728	8
729	12
730	8
731	9
732	3
733	7
734	5
735	13
736	12
737	5
738	13
739	5
740	6
741	5
742	5
743	12
744	7
745	8
746	7
747	9
748	14
749	10
750	10
751	6
752	8
753	6
754	12
755	6
756	11
757	10
758	11
759	7
760	8
761	7
762	6
763	11
764	6
765	8
766	5
767	11
768	6
769	14
770	9
771	12
772	7
773	11
774	10
775	7
776	9
777	12
778	15
779	9
780	6
781	7
782	12
783	10
784	12
785	11
786	7
787	14
788	13
789	15
790	15
791	12
792	11
793	12
794	5
795	3
796	10
797	6
798	6
799	8
800	12
801	7
802	9
803	8
804	8
805	11
806	16
807	10
808	7
809	14
810	12
811	9
812	7
813	10
814	13
815	11
816	13
817	8
818	13
819	4
820	12
821	4
822	8
823	13
824	12
825	11
826	11
827	8
828	15
829	8
830	11
831	11
832	9
833	10
834	4
835	14
836	5
837	11
838	7
839	10
840	9
841	11
842	9
843	13
844	5
845	10
846	8
847	12
848	4
849	9
850	12
851	8
852	12
853	4
854	5
855	8
856	14
857	5
858	13
859	14
860	13
861	7
862	11
863	11
864	13
865	10
866	13
867	7
868	13
869	9
870	10
871	12
872	12
873	11
874	10
875	10
876	7
877	4
878	8
879	7
880	10
881	10
882	13
883	8
884	9
885	7
886	11
887	13
888	12
889	9
890	12
891	11
892	13
893	13
894	11
895	14
896	8
897	8
898	11
899	10
900	10
901	13
902	10
903	15
904	11
905	15
906	16
907	6
908	12
909	13
910	8
911	6
912	12
913	10
914	7
915	13
916	8
917	7
918	7
919	11
920	6
921	10
922	10
